50	2.1720602568	178.8737
51	1.9015578751	179.249969
52	1.7989087741	179.415811
53	1.7641109502	179.805789
54	1.6227242734	179.99773
55	1.5564112591	180.268939
56	1.5014032891	180.52173
57	1.4271347959	180.840194
58	1.3982398762	181.104435
59	1.3321441644	181.411737
60	1.3014284281	181.771442
61	1.2794976452	181.973299
62	1.25935981	182.137567
63	1.2046998132	182.282459
64	1.1777150986	182.541673
65	1.1538459392	182.680562
66	1.0682505504	183.017198
67	1.0258032664	183.247832
68	0.9964555546	183.456124
69	0.9797028522	183.887132
70	0.9578140573	184.217061
71	0.9415897188	184.387593
72	0.9038078844	184.59457
73	0.8589285868	184.827515
74	0.8402119924	184.996104
75	0.8189416223	185.283375
76	0.8022782075	185.492588
77	0.7913713607	185.595203
78	0.7789782235	185.672451
79	0.7634634464	185.842343
80	0.7480134835	185.95997
81	0.7371642232	186.136135
82	0.7238059655	186.363609
83	0.7177425384	186.575715
84	0.7057369421	186.665168
85	0.6962744983	186.751407
86	0.68352337	186.952637
87	0.6733290429	187.045714
88	0.6558258331	187.22675
89	0.6483222723	187.324556
90	0.6410315766	187.431265
91	0.6304117883	187.545518
92	0.6299448097	187.596521
93	0.6297712433	187.6596
94	0.6145103108	187.721514
95	0.6045421277	187.776405
96	0.6011617686	187.880986
97	0.5943977559	187.93638
98	0.5979695658	188.073277
99	0.5948611711	188.093733
100	0.5841278906	188.195643
101	0.5915487191	187.363165
102	0.5967434402	186.997476
103	0.5866676142	186.062947
104	0.6003575071	185.444897
105	0.6056498194	184.846751
106	0.6094044068	184.259877
107	0.5981709001	183.342984
108	0.5965441901	182.363856
109	0.6033179182	180.989303
110	0.6059432652	179.215916
111	0.6056454155	177.781688
112	0.6057190375	173.690919
113	0.6138663705	172.376884
114	0.5953455971	170.783168
115	0.5960183475	169.223653
116	0.6185436533	167.160906
117	0.6219769261	164.533385
118	0.6213925557	162.726872
119	0.6222227362	160.170681
120	0.610045288	158.769449
121	0.6122173722	157.272866
122	0.6268063611	155.576418
123	0.6490311614	154.501024
124	0.6167394437	148.570169
125	0.612387913	147.24819
126	0.6178107951	144.381189
127	0.6125047333	142.895773
128	0.6101629151	141.397364
129	0.6141725909	139.377837
130	0.6157356633	138.128543
131	0.61510006	135.107818
132	0.6146400738	133.531315
133	0.6132535934	132.53308
134	0.6154986273	131.296507
135	0.6182378027	129.82721
136	0.6195513334	128.616572
137	0.6245603859	127.471847
138	0.6342388548	126.362778
139	0.6379068775	124.269261
140	0.6007165404	123.264335
141	0.6054130187	122.298157
142	0.6136889381	119.995845
143	0.6134269581	118.749964
144	0.619757475	118.130176
145	0.627187918	117.033077
